"X","Temp","DateTime"
2139,24.062,2025-06-11 13:07:45
2140,23.966,2025-06-11 14:07:45
2141,23.966,2025-06-11 15:07:45
2142,23.677,2025-06-11 16:07:45
2143,23.484,2025-06-11 17:07:45
2144,23.388,2025-06-11 18:07:45
2145,23.196,2025-06-11 19:07:45
2146,23.004,2025-06-11 20:07:45
2147,22.717,2025-06-11 21:07:45
2148,22.525,2025-06-11 22:07:45
2149,22.429,2025-06-11 23:07:45
2150,22.238,2025-06-12 00:07:45
2151,22.142,2025-06-12 01:07:45
2152,22.046,2025-06-12 02:07:45
2153,21.951,2025-06-12 03:07:45
2154,22.333,2025-06-12 04:07:45
2155,22.429,2025-06-12 05:07:45
2156,22.717,2025-06-12 06:07:45
2157,23.388,2025-06-12 07:07:45
2158,23.581,2025-06-12 08:07:45
2159,29.352,2025-06-12 09:07:45
2160,25.513,2025-06-12 10:07:45
2161,24.738,2025-06-12 11:07:45
2162,24.351,2025-06-12 12:07:45
2163,24.062,2025-06-12 13:07:45
2164,23.869,2025-06-12 14:07:45
2165,23.677,2025-06-12 15:07:45
2166,23.581,2025-06-12 16:07:45
2167,23.484,2025-06-12 17:07:45
2168,23.388,2025-06-12 18:07:45
2169,23.196,2025-06-12 19:07:45
2170,23.004,2025-06-12 20:07:45
2171,22.812,2025-06-12 21:07:45
2172,22.621,2025-06-12 22:07:45
2173,22.429,2025-06-12 23:07:45
2174,22.333,2025-06-13 00:07:45
2175,22.238,2025-06-13 01:07:45
2176,22.046,2025-06-13 02:07:45
2177,21.951,2025-06-13 03:07:45
2178,22.525,2025-06-13 04:07:45
2179,22.333,2025-06-13 05:07:45
2180,22.717,2025-06-13 06:07:45
2181,23.484,2025-06-13 07:07:45
2182,23.773,2025-06-13 08:07:45
2183,29.853,2025-06-13 09:07:45
2184,25.513,2025-06-13 10:07:45
2185,24.641,2025-06-13 11:07:45
2186,24.255,2025-06-13 12:07:45
2187,23.966,2025-06-13 13:07:45
2188,23.773,2025-06-13 14:07:45
2189,23.677,2025-06-13 15:07:45
2190,23.581,2025-06-13 16:07:45
2191,23.581,2025-06-13 17:07:45
2192,23.388,2025-06-13 18:07:45
2193,23.388,2025-06-13 19:07:45
2194,23.1,2025-06-13 20:07:45
2195,22.908,2025-06-13 21:07:45
2196,22.717,2025-06-13 22:07:45
2197,22.621,2025-06-13 23:07:45
2198,22.429,2025-06-14 00:07:45
2199,22.429,2025-06-14 01:07:45
2200,22.333,2025-06-14 02:07:45
2201,22.238,2025-06-14 03:07:45
2202,22.525,2025-06-14 04:07:45
2203,22.621,2025-06-14 05:07:45
2204,23.1,2025-06-14 06:07:45
2205,23.869,2025-06-14 07:07:45
2206,24.158,2025-06-14 08:07:45
2207,30.659,2025-06-14 09:07:45
2208,25.416,2025-06-14 10:07:45
2209,24.641,2025-06-14 11:07:45
2210,24.448,2025-06-14 12:07:45
2211,24.255,2025-06-14 13:07:45
2212,24.062,2025-06-14 14:07:45
2213,23.869,2025-06-14 15:07:45
2214,23.773,2025-06-14 16:07:45
2215,23.677,2025-06-14 17:07:45
2216,23.581,2025-06-14 18:07:45
2217,23.484,2025-06-14 19:07:45
2218,23.292,2025-06-14 20:07:45
2219,23.004,2025-06-14 21:07:45
2220,22.908,2025-06-14 22:07:45
2221,22.717,2025-06-14 23:07:45
2222,22.717,2025-06-15 00:07:45
2223,22.621,2025-06-15 01:07:45
2224,22.525,2025-06-15 02:07:45
2225,22.429,2025-06-15 03:07:45
2226,22.908,2025-06-15 04:07:45
2227,22.812,2025-06-15 05:07:45
2228,23.196,2025-06-15 06:07:45
2229,23.869,2025-06-15 07:07:45
2230,24.158,2025-06-15 08:07:45
2231,30.558,2025-06-15 09:07:45
2232,25.708,2025-06-15 10:07:45
2233,25.028,2025-06-15 11:07:45
2234,24.738,2025-06-15 12:07:45
2235,24.351,2025-06-15 13:07:45
2236,24.158,2025-06-15 14:07:45
2237,24.062,2025-06-15 15:07:45
2238,23.966,2025-06-15 16:07:45
2239,23.869,2025-06-15 17:07:45
2240,23.773,2025-06-15 18:07:45
2241,23.677,2025-06-15 19:07:45
2242,23.388,2025-06-15 20:07:45
2243,23.292,2025-06-15 21:07:45
2244,23.1,2025-06-15 22:07:45
2245,23.004,2025-06-15 23:07:45
2246,22.908,2025-06-16 00:07:45
2247,22.812,2025-06-16 01:07:45
2248,22.812,2025-06-16 02:07:45
2249,22.812,2025-06-16 03:07:45
2250,22.812,2025-06-16 04:07:45
2251,22.908,2025-06-16 05:07:45
2252,22.908,2025-06-16 06:07:45
2253,23.004,2025-06-16 07:07:45
2254,23.004,2025-06-16 08:07:45
2255,24.255,2025-06-16 09:07:45
2256,24.351,2025-06-16 10:07:45
2257,25.125,2025-06-16 11:07:45
2258,24.738,2025-06-16 12:07:45
2259,24.738,2025-06-16 13:07:45
2260,24.641,2025-06-16 14:07:45
2261,24.255,2025-06-16 15:07:45
2262,24.158,2025-06-16 16:07:45
2263,23.966,2025-06-16 17:07:45
2264,23.773,2025-06-16 18:07:45
2265,23.581,2025-06-16 19:07:45
2266,23.388,2025-06-16 20:07:45
2267,23.196,2025-06-16 21:07:45
2268,23.004,2025-06-16 22:07:45
2269,22.908,2025-06-16 23:07:45
2270,22.812,2025-06-17 00:07:45
2271,22.717,2025-06-17 01:07:45
2272,22.621,2025-06-17 02:07:45
2273,22.621,2025-06-17 03:07:45
2274,23.1,2025-06-17 04:07:45
2275,23.196,2025-06-17 05:07:45
2276,23.388,2025-06-17 06:07:45
2277,23.773,2025-06-17 07:07:45
2278,23.773,2025-06-17 08:07:45
2279,29.853,2025-06-17 09:07:45
2280,25.708,2025-06-17 10:07:45
2281,25.028,2025-06-17 11:07:45
2282,25.125,2025-06-17 12:07:45
2283,25.028,2025-06-17 13:07:45
2284,24.641,2025-06-17 14:07:45
2285,24.255,2025-06-17 15:07:45
2286,24.255,2025-06-17 16:07:45
2287,24.158,2025-06-17 17:07:45
2288,24.062,2025-06-17 18:07:45
2289,23.773,2025-06-17 19:07:45
2290,23.581,2025-06-17 20:07:45
2291,23.484,2025-06-17 21:07:45
2292,23.388,2025-06-17 22:07:45
2293,23.292,2025-06-17 23:07:45
2294,23.196,2025-06-18 00:07:45
2295,23.1,2025-06-18 01:07:45
2296,23.1,2025-06-18 02:07:45
2297,23.004,2025-06-18 03:07:45
2298,23.1,2025-06-18 04:07:45
2299,23.484,2025-06-18 05:07:45
2300,23.388,2025-06-18 06:07:45
2301,23.388,2025-06-18 07:07:45
2302,23.677,2025-06-18 08:07:45
2303,29.252,2025-06-18 09:07:45
2304,25.902,2025-06-18 10:07:45
2305,25.028,2025-06-18 11:07:45
2306,24.545,2025-06-18 12:07:45
2307,24.351,2025-06-18 13:07:45
2308,24.351,2025-06-18 14:07:45
2309,24.158,2025-06-18 15:07:45
2310,23.966,2025-06-18 16:07:45
2311,23.869,2025-06-18 17:07:45
2312,23.869,2025-06-18 18:07:45
2313,23.773,2025-06-18 19:07:45
2314,23.484,2025-06-18 20:07:45
2315,23.292,2025-06-18 21:07:45
2316,23.196,2025-06-18 22:07:45
2317,23.1,2025-06-18 23:07:45
2318,23.004,2025-06-19 00:07:45
2319,22.908,2025-06-19 01:07:45
2320,22.812,2025-06-19 02:07:45
2321,22.812,2025-06-19 03:07:45
2322,23.196,2025-06-19 04:07:45
2323,23.196,2025-06-19 05:07:45
2324,23.484,2025-06-19 06:07:45
2325,24.062,2025-06-19 07:07:45
2326,24.158,2025-06-19 08:07:45
2327,27.862,2025-06-19 09:07:45
2328,25.805,2025-06-19 10:07:45
2329,25.125,2025-06-19 11:07:45
2330,24.835,2025-06-19 12:07:45
2331,24.545,2025-06-19 13:07:45
2332,24.158,2025-06-19 14:07:45
2333,24.255,2025-06-19 15:07:45
2334,24.062,2025-06-19 16:07:45
2335,23.966,2025-06-19 17:07:45
2336,23.869,2025-06-19 18:07:45
2337,23.677,2025-06-19 19:07:45
2338,23.484,2025-06-19 20:07:45
2339,23.196,2025-06-19 21:07:45
2340,23.1,2025-06-19 22:07:45
2341,23.004,2025-06-19 23:07:45
2342,22.908,2025-06-20 00:07:45
2343,22.812,2025-06-20 01:07:45
2344,22.717,2025-06-20 02:07:45
2345,22.621,2025-06-20 03:07:45
2346,23.196,2025-06-20 04:07:45
2347,23.1,2025-06-20 05:07:45
2348,23.484,2025-06-20 06:07:45
2349,24.062,2025-06-20 07:07:45
2350,24.255,2025-06-20 08:07:45
2351,30.963,2025-06-20 09:07:45
2352,26,2025-06-20 10:07:45
2353,25.222,2025-06-20 11:07:45
2354,24.835,2025-06-20 12:07:45
2355,24.835,2025-06-20 13:07:45
2356,24.931,2025-06-20 14:07:45
2357,24.738,2025-06-20 15:07:45
2358,24.545,2025-06-20 16:07:45
2359,24.158,2025-06-20 17:07:45
2360,24.062,2025-06-20 18:07:45
2361,23.869,2025-06-20 19:07:45
2362,23.773,2025-06-20 20:07:45
2363,23.484,2025-06-20 21:07:45
2364,23.292,2025-06-20 22:07:45
2365,23.196,2025-06-20 23:07:45
2366,23.1,2025-06-21 00:07:45
2367,23.004,2025-06-21 01:07:45
2368,22.908,2025-06-21 02:07:45
2369,22.908,2025-06-21 03:07:45
2370,23.388,2025-06-21 04:07:45
2371,23.388,2025-06-21 05:07:45
2372,23.869,2025-06-21 06:07:45
2373,23.773,2025-06-21 07:07:45
2374,23.966,2025-06-21 08:07:45
2375,30.356,2025-06-21 09:07:45
2376,26.195,2025-06-21 10:07:45
2377,25.416,2025-06-21 11:07:45
2378,25.125,2025-06-21 12:07:45
2379,24.351,2025-06-21 13:07:45
2380,24.351,2025-06-21 14:07:45
2381,24.158,2025-06-21 15:07:45
2382,24.062,2025-06-21 16:07:45
2383,24.062,2025-06-21 17:07:45
2384,23.966,2025-06-21 18:07:45
2385,23.869,2025-06-21 19:07:45
2386,23.677,2025-06-21 20:07:45
2387,23.484,2025-06-21 21:07:45
2388,23.388,2025-06-21 22:07:45
2389,23.292,2025-06-21 23:07:45
2390,23.196,2025-06-22 00:07:45
2391,23.1,2025-06-22 01:07:45
2392,23.004,2025-06-22 02:07:45
2393,22.908,2025-06-22 03:07:45
2394,23.388,2025-06-22 04:07:45
2395,23.388,2025-06-22 05:07:45
2396,23.773,2025-06-22 06:07:45
2397,24.448,2025-06-22 07:07:45
2398,24.448,2025-06-22 08:07:45
2399,31.37,2025-06-22 09:07:45
2400,26,2025-06-22 10:07:45
2401,25.125,2025-06-22 11:07:45
2402,24.835,2025-06-22 12:07:45
2403,24.351,2025-06-22 13:07:45
2404,24.351,2025-06-22 14:07:45
2405,24.158,2025-06-22 15:07:45
2406,24.448,2025-06-22 16:07:45
2407,24.255,2025-06-22 17:07:45
2408,24.062,2025-06-22 18:07:45
2409,23.773,2025-06-22 19:07:45
2410,23.581,2025-06-22 20:07:45
2411,23.292,2025-06-22 21:07:45
2412,23.196,2025-06-22 22:07:45
2413,23.1,2025-06-22 23:07:45
2414,23.004,2025-06-23 00:07:45
2415,23.004,2025-06-23 01:07:45
2416,22.908,2025-06-23 02:07:45
2417,22.908,2025-06-23 03:07:45
2418,22.812,2025-06-23 04:07:45
2419,22.908,2025-06-23 05:07:45
2420,23.004,2025-06-23 06:07:45
2421,23.004,2025-06-23 07:07:45
2422,24.255,2025-06-23 08:07:45
2423,23.388,2025-06-23 09:07:45
2424,25.028,2025-06-23 10:07:45
2425,24.158,2025-06-23 11:07:45
2426,24.062,2025-06-23 12:07:45
2427,24.062,2025-06-23 13:07:45
2428,24.062,2025-06-23 14:07:45
2429,23.966,2025-06-23 15:07:45
2430,23.677,2025-06-23 16:07:45
2431,23.388,2025-06-23 17:07:45
2432,23.484,2025-06-23 18:07:45
2433,23.484,2025-06-23 19:07:45
2434,23.388,2025-06-23 20:07:45
2435,23.292,2025-06-23 21:07:45
2436,23.196,2025-06-23 22:07:45
2437,23.1,2025-06-23 23:07:45
2438,23.004,2025-06-24 00:07:45
2439,22.908,2025-06-24 01:07:45
2440,22.908,2025-06-24 02:07:45
2441,22.812,2025-06-24 03:07:45
2442,22.717,2025-06-24 04:07:45
2443,22.717,2025-06-24 05:07:45
2444,22.717,2025-06-24 06:07:45
2445,22.812,2025-06-24 07:07:45
2446,22.812,2025-06-24 08:07:45
2447,23.004,2025-06-24 09:07:45
2448,23.196,2025-06-24 10:07:45
2449,23.388,2025-06-24 11:07:45
2450,23.484,2025-06-24 12:07:45
2451,23.484,2025-06-24 13:07:45
2452,23.484,2025-06-24 14:07:45
2453,23.292,2025-06-24 15:07:45
2454,23.196,2025-06-24 16:07:45
2455,23.196,2025-06-24 17:07:45
2456,23.1,2025-06-24 18:07:45
2457,23.1,2025-06-24 19:07:45
2458,23.1,2025-06-24 20:07:45
2459,23.004,2025-06-24 21:07:45
2460,22.908,2025-06-24 22:07:45
2461,22.812,2025-06-24 23:07:45
2462,22.717,2025-06-25 00:07:45
2463,22.717,2025-06-25 01:07:45
2464,22.621,2025-06-25 02:07:45
2465,22.621,2025-06-25 03:07:45
2466,22.621,2025-06-25 04:07:45
2467,22.717,2025-06-25 05:07:45
2468,22.812,2025-06-25 06:07:45
2469,22.908,2025-06-25 07:07:45
2470,23.1,2025-06-25 08:07:45
2471,23.004,2025-06-25 09:07:45
